method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,12,78.27515894302633,-5372.524188989139,28934.251817310545,12004.053845380964,5.185740518363506,0.08999999999999998,1,0.03,0,13.272183321272252,0.38247943764857384,13.35545094024273,-0.01,1.7562174235850552,0.5,1.7405063445694495,4.837222374661329,-2.5414054344219243,4.547115258670064,4.680710147787564,2.5556822733308713,-4.066382641510584,-2.6690779074777495,-0.8409668883709613,-6.658517151983001,-6.912840287677449,-9.713978401112152,0.28611283200433907,0.142406005548757,0.15451086951993553,0.13085746092262937,0.28611283200433907,2.585670365426283,-0.9610803849420541,2.5919246116409025,-1.0,0.5631623050795197,-0.6931471805599453,1.7405063445694495,4.837222374661329,-2.5414054344219243,4.547115258670064,4.680710147787564,2.5556822733308713,-4.066382641510584,-2.6690779074777495,-0.8409668883709613,-6.658517151983001,-6.912840287677449,-9.713978401112152,0.0,-0.697704078629939,-0.6161218037729816,-0.7822776042686654,0.0
DS order-1.5 block Gaussian,20,0,13,84.0511626629741,-5283.951848868973,29078.605170809104,5932.1100613032795,1.9732531677832263,0.06999999999999998,1,0.03,0,13.436434760981022,0.3794943724720413,13.313296942926158,-0.01,1.8019531433132658,0.5,1.716077955006828,4.81328957640118,-2.5669069059733722,4.520910017684861,4.653790717059424,2.5297652853744927,-4.088406239270481,-2.694863257052155,-0.8676802170888427,-6.68522562244799,-6.940064876171713,-9.736063092022047,0.2852095231971645,0.14180686337975607,0.15505610158021385,0.13160251908276854,0.2863249927600969,2.597970029144151,-0.9689155110520751,2.5887633059352146,-1.0,0.5888711562472213,-0.6931471805599453,1.716077955006828,4.81328957640118,-2.5669069059733722,4.520910017684861,4.653790717059424,2.5297652853744927,-4.088406239270481,-2.694863257052155,-0.8676802170888427,-6.68522562244799,-6.940064876171713,-9.736063092022047,-0.0039034247210968562,-0.7026614892396223,-0.6133405068866572,-0.7773413433238286,0.0
DS order-1.5 block Gaussian,20,0,14,89.94832340697758,-5163.060969705173,29466.223563734697,27152.002160042724,2.1108197100972816,0.10999999999999999,1,0.03,0,13.637830753549828,0.37539223872276084,13.230690956807399,-0.01,1.8519129435199155,0.5,1.6904545309735206,4.788715678324126,-2.5939648943877125,4.493319428588056,4.626442184757166,2.5022503515956656,-4.109519321218638,-2.7222640758909433,-0.8956934258209948,-6.712871261032043,-6.966665489520521,-9.760652488850475,0.2859666144542464,0.14217547979558992,0.15429435507936348,0.13132041718349038,0.2862431334873098,2.6128476041043016,-0.9797838297297585,2.5825392032791616,-1.0,0.6162191283804298,-0.6931471805599453,1.6904545309735206,4.788715678324126,-2.5939648943877125,4.493319428588056,4.626442184757166,2.5022503515956656,-4.109519321218638,-2.7222640758909433,-0.8956934258209948,-6.712871261032043,-6.966665489520521,-9.760652488850475,-0.0009664954348753852,-0.6997794988930677,-0.6179793921247336,-0.779201297288572,0.0
DS order-1.5 block Gaussian,20,0,15,95.6809404810192,-5042.167468271065,29755.491042267666,33414.510732755974,1.3736554747613121,0.08999999999999998,1,0.03,0,13.881654638490238,0.37001821806576396,13.148279271427082,-0.01,1.9019904130740883,0.5,1.6666073168297089,4.765857535041148,-2.6198032347065867,4.466715709300583,4.60013205829552,2.476187178563214,-4.129764616556309,-2.7484538699137024,-0.9223590253565177,-6.7392014810699346,-6.992773270397207,-9.784552888573932,0.2862980078634914,0.1424770515265728,0.15375279243569206,0.1311741403107523,0.2862980078634914,2.6305681582395466,-0.9942030365404398,2.576290896177785,-1.0,0.6429009236657469,-0.6931471805599453,1.6666073168297089,4.765857535041148,-2.6198032347065867,4.466715709300583,4.60013205829552,2.476187178563214,-4.129764616556309,-2.7484538699137024,-0.9223590253565177,-6.7392014810699346,-6.992773270397207,-9.784552888573932,0.0,-0.6978523090451426,-0.6216871851613585,-0.7805074980734393,0.0
DS order-1.5 block Gaussian,20,0,16,101.60291593702277,-4955.949509322534,29916.316249714928,38385.52634626252,4.334445225874801,0.11999999999999998,1,0.03,0,14.092502257204794,0.36557231026394943,13.14630957339957,-0.01,1.9508691237041322,0.5,1.6447088996917303,4.745272798535182,-2.6440923103880785,4.441242503322132,4.5750591555933,2.4517887290895577,-4.147304622597929,-2.77241400038098,-0.9475831099789347,-6.764497901106491,-7.018478213807968,-9.807222131459206,0.28636118420612,0.14258743458949225,0.1534525589858361,0.13123763801243152,0.28636118420612,2.6456429011442237,-1.006291180060466,2.576141078430657,-1.0,0.668274977742582,-0.6931471805599453,1.6447088996917303,4.745272798535182,-2.6440923103880785,4.441242503322132,4.5750591555933,2.4517887290895577,-4.147304622597929,-2.77241400038098,-0.9475831099789347,-6.764497901106491,-7.018478213807968,-9.807222131459206,0.0,-0.697298508280419,-0.6238624386186739,-0.7802441854309559,0.0
DS order-1.5 block Gaussian,20,0,17,107.43670782097615,-4853.321203458905,30210.406299372138,16371.429511059852,1.9047987988272475,0.11999999999999998,1,0.03,0,14.326976315744993,0.36048728737753355,13.092545773852054,-0.01,1.9983875233145854,0.5,1.624502238740433,4.726294329376345,-2.6670114321950553,4.416921498934653,4.55114510436832,2.4288792990795507,-4.163322417896605,-2.7951327075192363,-0.9716141247077427,-6.788691194857115,-7.043578447330721,-9.82656806023503,0.28596606538938724,0.14236899022085217,0.15354470453739827,0.1316483567264239,0.2864718831259384,2.662144215789536,-1.0202985867415155,2.5720430433542085,-1.0,0.6923406170323092,-0.6931471805599453,1.624502238740433,4.726294329376345,-2.6670114321950553,4.416921498934653,4.55114510436832,2.4288792990795507,-4.163322417896605,-2.7951327075192363,-0.9716141247077427,-6.788691194857115,-7.043578447330721,-9.82656806023503,-0.0017672408669202823,-0.6992181822017853,-0.6236486327643878,-0.7775059884367576,0.0
DS order-1.5 block Gaussian,20,0,18,113.35485984699335,-4818.76614444667,30138.44551564678,16547.19167137695,1.314398974589368,0.12999999999999998,1,0.03,0,14.601580206647611,0.35443057683430423,13.052365727196902,-0.009967409058061615,2.048519137406421,0.5,1.6059414645960322,4.709330131675666,-2.6892022074114315,4.392953606168899,4.527504473047006,2.406899225167382,-4.176155957687271,-2.8168809100258163,-0.9957309600335543,-6.813619573918206,-7.0694341883812015,-9.843413383784606,0.28568825425156325,0.14216117918823817,0.15362042294552522,0.13197054598080474,0.2865595976338687,2.6811297561895144,-1.0372427862237568,2.568969399116687,-0.9967409058061615,0.7171171601170803,-0.6931471805599453,1.6059414645960322,4.709330131675666,-2.6892022074114315,4.392953606168899,4.527504473047006,2.406899225167382,-4.176155957687271,-2.8168809100258163,-0.9957309600335543,-6.813619573918206,-7.0694341883812015,-9.843413383784606,-0.0030453379697057293,-0.7009850555778998,-0.6234617604263133,-0.7753677730075059,0.0
DS order-1.5 block Gaussian,20,0,19,119.1138386829989,-4781.442506644953,30027.22885039857,8404.770500911498,1.0163399854683088,0.15,1,0.03,0,14.783886995700971,0.35069294197015577,13.048231356004898,-0.009936304641434197,2.0988389318311893,0.5,1.5884983953484644,4.693453329948993,-2.7110118974649757,4.368958489578505,4.503630392361582,2.3852885107883783,-4.1884636250522105,-2.8386748585617223,-1.020460274170775,-6.8397876010455585,-7.097301922721806,-9.860997739872596,0.2846976502534667,0.14159593816762517,0.1542551652336937,0.13277248127197183,0.2866787650732426,2.6935378711810576,-1.0478442475869842,2.568652596308429,-0.9936304641434198,0.7413843022253641,-0.6931471805599453,1.5884983953484644,4.693453329948993,-2.7110118974649757,4.368958489578505,4.503630392361582,2.3852885107883783,-4.1884636250522105,-2.8386748585617223,-1.020460274170775,-6.8397876010455585,-7.097301922721806,-9.860997739872596,-0.006934562595308881,-0.7053848078414552,-0.6197541550899612,-0.7697253072008816,0.0
DS order-1.5 block Gaussian,20,0,20,124.87053309899056,-4682.582177586031,30370.832239375697,3302.647829501276,1.0422849309493183,0.18,1,0.03,0,14.940159145254635,0.34796819009845,13.10594955602592,-0.009848878591011226,2.15305045117637,0.5,1.572703060674148,4.6793734440799035,-2.733832559404355,4.3434065437944165,4.478487022678135,2.363896596749182,-4.198811063095026,-2.8612669172993206,-1.0462997411999515,-6.86744654856769,-7.1268540861030845,-9.878020988856754,0.2854712732171149,0.14199247617216085,0.15357805839548436,0.13238582479041258,0.28657236742482733,2.7040528319407495,-1.0556442111486817,2.5730662916877187,-0.9848878591011226,0.7668856510739439,-0.6931471805599453,1.572703060674148,4.6793734440799035,-2.733832559404355,4.3434065437944165,4.478487022678135,2.363896596749182,-4.198811063095026,-2.8612669172993206,-1.0462997411999515,-6.86744654856769,-7.1268540861030845,-9.878020988856754,-0.0038496907905094563,-0.7022170241251923,-0.6237821340976701,-0.7722705213649423,0.0
DS order-1.5 block Gaussian,20,0,21,130.4731034259894,-4690.173350695292,30749.635538600796,9109.545772023617,1.8556028137666045,0.19999999999999998,1,0.03,0,15.144748576738477,0.34410728295946624,13.145532264840721,-0.009738843646295403,2.2134942535462425,0.5,1.5598991834215439,4.670001877698687,-2.759276938413698,4.315858119209777,4.451050659097564,2.3404495682691517,-4.194983212393821,-2.8854096867881185,-1.0743281370202278,-6.896307657645154,-7.155580920256364,-9.878315878805681,0.2867613083902517,0.14385773366512786,0.15176731615858519,0.1308523333957837,0.2867613083902517,2.717653843267679,-1.066801801161572,2.5760819491719418,-0.9738843646295403,0.7945723770928296,-0.6931471805599453,1.5598991834215439,4.670001877698687,-2.759276938413698,4.315858119209777,4.451050659097564,2.3404495682691517,-4.194983212393821,-2.8854096867881185,-1.0743281370202278,-6.896307657645154,-7.155580920256364,-9.878315878805681,0.0,-0.6898253410784262,-0.6363016584346931,-0.7845807302230647,0.0
DS order-1.5 block Gaussian,20,0,22,136.14350141701289,-4617.47003783868,30441.234426539664,1852.2182116216054,1.536510160685576,0.24999999999999997,1,0.03,0,15.26113234041701,0.3422118730300763,13.159616155993513,-0.009588217815279031,2.2740410437003904,0.5,1.548793890258263,4.661828837726122,-2.784796094505971,4.2879626179813455,4.423538681630925,2.318173193111145,-4.185627789004694,-2.907991811533423,-1.1027058487890786,-6.925802073073349,-7.184715749536033,-9.87044177746625,0.28728891911352805,0.14608799420713178,0.14997714457728312,0.12935702298852894,0.28728891911352805,2.725309226276197,-1.07232522195389,2.5771527579940954,-0.9588217815279031,0.8215584442861251,-0.6931471805599453,1.548793890258263,4.661828837726122,-2.784796094505971,4.2879626179813455,4.423538681630925,2.318173193111145,-4.185627789004694,-2.907991811533423,-1.1027058487890786,-6.925802073073349,-7.184715749536033,-9.87044177746625,0.0,-0.6762792559905307,-0.6500054831949166,-0.7979121945778478,0.0
DS order-1.5 block Gaussian,20,0,23,141.85307583102258,-4572.38090624597,30526.249465332094,15138.82126785275,1.213258539637144,0.26,1,0.03,0,15.408572905418486,0.33982211524757133,13.220198458787682,-0.009383936183020579,2.3403097534845925,0.5,1.5409442313786355,4.6605507366349785,-2.812245046347967,4.259163476739045,4.394194266777878,2.2938954109153755,-4.168356722607411,-2.93384091985872,-1.1314220232921177,-6.953743021927348,-7.210952436525653,-9.85413076705844,0.2863779935298369,0.14553334119262878,0.15092219719279287,0.13024818402850138,0.2869182840562401,2.734924036699576,-1.0793329887321284,2.581745846322032,-0.9383936183020578,0.8502832938930539,-0.6931471805599453,1.5409442313786355,4.6605507366349785,-2.812245046347967,4.259163476739045,4.394194266777878,2.2938954109153755,-4.168356722607411,-2.93384091985872,-1.1314220232921177,-6.953743021927348,-7.210952436525653,-9.85413076705844,-0.001884856774702934,-0.6787922412240386,-0.642432997026197,-0.7897557123384981,0.0
DS order-1.5 block Gaussian,20,0,24,147.85369600099511,-4525.858888406894,30570.755053869318,5096.150737862691,1.7162261610487113,0.3,1,0.03,0,15.585392987212693,0.3367415889317541,13.224148603492416,-0.009179997943909793,2.404449560810737,0.5,1.5338297767172953,4.660026329151911,-2.8380201861268453,4.231616557790357,4.366120508001364,2.2709280635738534,-4.1517579708797765,-2.958409628448262,-1.158961319559026,-6.980473263096819,-7.2359525170562815,-9.838650796669839,0.285559760314318,0.145017944410654,0.15177185021180356,0.1310483949841922,0.2866020500790322,2.7463341286352803,-1.0884394411921539,2.5820445978642663,-0.9179997943909792,0.8773210045185699,-0.6931471805599453,1.5338297767172953,4.660026329151911,-2.8380201861268453,4.231616557790357,4.366120508001364,2.2709280635738534,-4.1517579708797765,-2.958409628448262,-1.158961319559026,-6.980473263096819,-7.2359525170562815,-9.838650796669839,-0.0036433431897149584,-0.6812371791506393,-0.6357162606800169,-0.7825279861305733,0.0
DS order-1.5 block Gaussian,20,0,25,153.661528895027,-4455.02164276514,31073.08703374555,2590.55975554299,1.2457304111706784,0.27999999999999997,1,0.03,0,15.722870314314207,0.3346211981738033,13.284806775344464,-0.008959305234044989,2.4720606605127915,0.5,1.5320292672043356,4.665892524369129,-2.8636811875687527,4.20380909480014,4.3378918754700555,2.249533044787246,-4.130780227475543,-2.9823432394800697,-1.187483024060224,-7.008260290100207,-7.2607414800351755,-9.818848153445925,0.2849278438756084,0.1446048295642377,0.15244401960166715,0.13168543982669317,0.2863378671317937,2.755116360302638,-1.0947561386591222,2.5866210345327603,-0.895930523404499,0.9050520783367584,-0.6931471805599453,1.5320292672043356,4.665892524369129,-2.8636811875687527,4.20380909480014,4.3378918754700555,2.249533044787246,-4.130780227475543,-2.9823432394800697,-1.187483024060224,-7.008260290100207,-7.2607414800351755,-9.818848153445925,-0.004936498348918048,-0.6831677585354573,-0.6303750231022301,-0.776756420146888,0.0
DS order-1.5 block Gaussian,20,0,26,159.5560346210259,-4451.329784532357,30892.166364700126,30670.583820763157,1.3810163067295396,0.29,1,0.03,0,15.809399907379444,0.33359821011806434,13.288472723260945,-0.008705853106319597,2.5458709776173305,0.5,1.5354013381417835,4.677992367045037,-2.8897694796880478,4.174880108414107,4.309228860650362,2.2319702219294753,-4.106096228404792,-3.006937096427587,-1.218030202340714,-7.038181164532576,-7.285419098639932,-9.79468351008497,0.28413149218002826,0.14403620932271097,0.15359184791142194,0.13266232315561,0.28557812743022887,2.7606046939785243,-1.0978179738654632,2.586896946878463,-0.8705853106319597,0.9344728223457482,-0.6931471805599453,1.5354013381417835,4.677992367045037,-2.8897694796880478,4.174880108414107,4.309228860650362,2.2319702219294753,-4.106096228404792,-3.006937096427587,-1.218030202340714,-7.038181164532576,-7.285419098639932,-9.79468351008497,-0.005078511261238961,-0.6844509213078543,-0.6202168970928493,-0.7667086668573557,0.0
