method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,13,83.0770315839909,-4935.488642978473,30822.818019762253,3831.11040528946,1.5368770435169845,0.18,1,0.05,0,10.183478730097994,0.49671377895483887,16.270663999518277,-0.009613569821078735,2.1633082769934866,0.5,1.535334599555634,4.6258182351167125,-2.783842814580061,4.32335520050304,4.454934461930238,2.329288464195018,-4.239970064385471,-2.9180297309932537,-1.087924577238258,-6.9073574461484,-7.140194031893618,-9.890421947802814,0.28520102068533726,0.1557638203017197,0.15191900276013748,0.12191513556746837,0.28520102068533726,2.320766674762263,-0.699741316253327,2.7893637316777387,-0.9613569821078736,0.7716386596973714,-0.6931471805599453,1.535334599555634,4.6258182351167125,-2.783842814580061,4.32335520050304,4.454934461930238,2.329288464195018,-4.239970064385471,-2.9180297309932537,-1.087924577238258,-6.9073574461484,-7.140194031893618,-9.890421947802814,0.0,-0.6048533797639652,-0.6298467651352787,-0.8498690747927538,0.0
DS order-1.5 block Gaussian,20,0,14,88.8515798469889,-4940.448297982841,30634.706573667892,3869.180890065347,2.4902738209097435,0.21999999999999997,1,0.05,0,10.000000000000002,0.5149484121165434,16.857677061487916,-0.009344560064392118,2.263333046635287,0.5,1.4973032080348725,4.582998340926331,-2.8314431377473728,4.275782273471447,4.407326984338506,2.2859866331931187,-4.268598622093477,-2.965891920120374,-1.13561631717329,-6.954064336848682,-7.184276502506936,-9.90736789660459,0.285839341673609,0.15856356558559198,0.14966017622982417,0.12009757483736581,0.285839341673609,2.302585092994046,-0.6636885539833037,2.8248061649964975,-0.9344560064392118,0.8168385262317744,-0.6931471805599453,1.4973032080348725,4.582998340926331,-2.8314431377473728,4.275782273471447,4.407326984338506,2.2859866331931187,-4.268598622093477,-2.965891920120374,-1.13561631717329,-6.954064336848682,-7.184276502506936,-9.90736789660459,0.0,-0.5892743529590575,-0.6470626783974184,-0.867125374562685,0.0
DS order-1.5 block Gaussian,20,0,15,94.51331946195569,-4838.23046368018,31088.16204871988,2109.5004221723857,2.8091080878399133,0.27999999999999997,1,0.05,0,10.000000000000002,0.5297351681736735,17.233868292036515,-0.009186666387237379,2.3707325610845236,0.5,1.4566893843493058,4.538051449961184,-2.880550356818867,4.226348447550228,4.357958505047657,2.2404042662841483,-4.303608758140165,-3.0154956430059867,-1.1849551635840678,-7.002818112702949,-7.229144730091177,-9.935190965133572,0.286204781845185,0.15942638886285385,0.14877101626389422,0.11939303118288197,0.286204781845185,2.302585092994046,-0.6353780800101505,2.8468765344555718,-0.9186666387237379,0.8631990048902662,-0.6931471805599453,1.4566893843493058,4.538051449961184,-2.880550356818867,4.226348447550228,4.357958505047657,2.2404042662841483,-4.303608758140165,-3.0154956430059867,-1.1849551635840678,-7.002818112702949,-7.229144730091177,-9.935190965133572,0.0,-0.5851252711733285,-0.6542992547836958,-0.8742867410845422,0.0
DS order-1.5 block Gaussian,20,0,16,100.39417657797458,-4796.9469015698505,31029.566723593725,1305.2432070748207,2.1761968134297645,0.29,1,0.05,0,10.000000000000002,0.5391077099290655,17.61811301171771,-0.008908308265303038,2.4888196386561745,0.5,1.4128553005422435,4.491212577087983,-2.930936455086248,4.176107212553196,4.307570326090669,2.1924249174254964,-4.340524983478983,-3.0643939671442,-1.2347377216672295,-7.052688631635742,-7.275139145310998,-9.969700722450858,0.28585885888050283,0.15833243875424657,0.14994553489886506,0.12016746626341708,0.2856957012029684,2.302585092994046,-0.617839895144558,2.86892752122701,-0.8908308265303038,0.9118085573834713,-0.6931471805599453,1.4128553005422435,4.491212577087983,-2.930936455086248,4.176107212553196,4.307570326090669,2.1924249174254964,-4.340524983478983,-3.0643939671442,-1.2347377216672295,-7.052688631635742,-7.275139145310998,-9.969700722450858,0.0,-0.5908013232132308,-0.6452260611056102,-0.8666118664913686,-0.0005709260090321893
DS order-1.5 block Gaussian,20,0,17,106.12338761996944,-4676.995210279439,31512.987945521494,8441.955733504099,2.0460949666795676,0.31,1,0.05,0,10.000000000000002,0.548805719564365,17.815604315842087,-0.008576219638470035,2.612316119779424,0.5,1.3660700725466715,4.442113581637192,-2.9815159127854285,4.125965482956411,4.258306521744256,2.1438793342925897,-4.381631919245651,-3.1095841124924575,-1.2810403189738098,-7.100256582145144,-7.321819374740524,-10.0,0.2840700910718007,0.15649552298247693,0.15330740512326502,0.12258443951942008,0.28354254130303747,2.302585092994046,-0.6000107806780406,2.8800747202249393,-0.8576219638470035,0.9602372300403788,-0.6931471805599453,1.3660700725466715,4.442113581637192,-2.9815159127854285,4.125965482956411,4.258306521744256,2.1438793342925897,-4.381631919245651,-3.1095841124924575,-1.2810403189738098,-7.100256582145144,-7.321819374740524,-10.0,0.0,-0.596193604829508,-0.6167759177654684,-0.8404209125353184,-0.0018588378431910729
DS order-1.5 block Gaussian,20,0,18,111.92719157401007,-4666.583482018532,31384.26503952863,1470.108330543287,3.2578571592267553,0.32999999999999996,1,0.05,0,10.000000000000002,0.5537723437149532,17.894143892327303,-0.008256732758146297,2.7307870115550186,0.5,1.3216859300244643,4.394799325152181,-3.029980565378271,4.077424937135865,4.210904503410438,2.0981256917587006,-4.420062220398111,-3.1519955438589133,-1.3249144036242968,-7.146186901830582,-7.366854861279449,-10.0,0.2825297261879601,0.15485004997994478,0.15629664027418103,0.12469698753789903,0.28162659602001505,2.302585092994046,-0.5910016086129806,2.8844735024660078,-0.8256732758146297,1.0045898502723039,-0.6931471805599453,1.3216859300244643,4.394799325152181,-3.029980565378271,4.077424937135865,4.210904503410438,2.0981256917587006,-4.420062220398111,-3.1519955438589133,-1.3249144036242968,-7.146186901830582,-7.366854861279449,-10.0,0.0,-0.6013265413120251,-0.5920280286651153,-0.8178970757758324,-0.003201704576854241
DS order-1.5 block Gaussian,20,0,19,117.61069754499476,-4574.0051531935005,31959.161951393307,1648.0229986426568,3.455195377412626,0.41,1,0.05,0,10.038556355920406,0.5548975502251877,17.956490900766724,-0.007950469307718946,2.826404770987729,0.5,1.2752391435388077,4.345036823895488,-3.08040594080384,4.026675987063249,4.161890385444409,2.0509510404914955,-4.45913175337977,-3.19769132322097,-1.371986214061425,-7.194827169565947,-7.41478551245198,-10.0,0.28006773626487963,0.1525459238603337,0.16098340239160053,0.12798916055369852,0.27841377692948766,2.306433314673962,-0.5889717764641578,2.8879516596396932,-0.7950469307718946,1.0390055050700522,-0.6931471805599453,1.2752391435388077,4.345036823895488,-3.08040594080384,4.026675987063249,4.161890385444409,2.0509510404914955,-4.45913175337977,-3.19769132322097,-1.371986214061425,-7.194827169565947,-7.41478551245198,-10.0,0.0,-0.6075657983625322,-0.5537302202093438,-0.783085911984627,-0.00592307581102558
DS order-1.5 block Gaussian,20,0,20,123.32208130595973,-4525.413953178757,32155.452976078555,6841.569783730142,1.1781800482840723,0.41,1,0.05,0,10.049338196240369,0.5568094103882288,18.154232213176556,-0.007681172946940345,2.914543236316435,0.5,1.2296534033813118,4.29721623419225,-3.131204002699039,3.974687270986142,4.1115674753815314,2.003058104629022,-4.482322937378153,-3.243292666957086,-1.420709891611014,-7.245308272318353,-7.46511930338894,-10.0,0.2769940909975812,0.14970531281531246,0.16666928403402345,0.132043298602685,0.27458801355039786,2.307506781216443,-0.5855322692638165,2.89890371331802,-0.7681172946940344,1.0697131132935636,-0.6931471805599453,1.2296534033813118,4.29721623419225,-3.131204002699039,3.974687270986142,4.1115674753815314,2.003058104629022,-4.482322937378153,-3.243292666957086,-1.420709891611014,-7.245308272318353,-7.46511930338894,-10.0,0.0,-0.6153273932770266,-0.5079846599861964,-0.7408662853041336,-0.008724332021169772
DS order-1.5 block Gaussian,20,0,21,128.91599744698033,-4511.07422632944,32326.59328132974,4084.4266481705777,1.036931927396097,0.44,1,0.05,0,10.000000000000002,0.5626607753372672,18.371466275708173,-0.0074291645510063155,2.9969098207103393,0.5,1.186880582189588,4.251462845031179,-3.1788800803118735,3.925895598960761,4.064232818011309,1.9588277783688444,-4.503732890247324,-3.2864520330118356,-1.4668192499199284,-7.29337482017906,-7.512566980385674,-10.0,0.2741067447415814,0.14698657459298042,0.17204805673896242,0.13584982915654256,0.2710087947699332,2.302585092994046,-0.5750783629213145,2.910798715078582,-0.7429164551006315,1.097581698028744,-0.6931471805599453,1.186880582189588,4.251462845031179,-3.1788800803118735,3.925895598960761,4.064232818011309,1.9588277783688444,-4.503732890247324,-3.2864520330118356,-1.4668192499199284,-7.29337482017906,-7.512566980385674,-10.0,0.0,-0.6231763565620673,-0.46574377243680476,-0.7019675315879498,-0.011366336491879594
DS order-1.5 block Gaussian,20,0,22,134.55575716600288,-4483.355060032878,32335.366841057312,1366.9077230605578,1.281243078043697,0.42,1,0.05,0,10.004839896463615,0.5637691207281781,18.500233254666693,-0.007176728704651928,3.075347611981175,0.5,1.1495331414168746,4.209215993209765,-3.2246297007717333,3.878104028947338,4.018089456619719,1.9188730278711803,-4.520062938333552,-3.328232337334008,-1.5119774998575004,-7.3412708595539975,-7.560453049979501,-9.993380657059454,0.2713534385709647,0.1443858897830803,0.17720897351936188,0.13946529228839313,0.2675864058382001,2.3030689655551955,-0.5731104717059563,2.917783340365156,-0.7176728704651928,1.1234179394161514,-0.6931471805599453,1.1495331414168746,4.209215993209765,-3.2246297007717333,3.878104028947338,4.018089456619719,1.9188730278711803,-4.520062938333552,-3.328232337334008,-1.5119774998575004,-7.3412708595539975,-7.560453049979501,-9.993380657059454,0.0,-0.630932667016169,-0.4260924949994629,-0.6656064030113857,-0.013979645858688827
DS order-1.5 block Gaussian,20,0,23,140.3428507570061,-4437.996199481033,32671.549087397787,2679.3360610780637,1.5022384280171879,0.45,1,0.05,0,10.000000000000002,0.5684256705962102,18.64599840113451,-0.006952748917666911,3.1043580403716344,0.5,1.1083214971241073,4.163904355191783,-3.2721189714260364,3.829046586315676,3.9709352687061847,1.8797202634195938,-4.530651823676274,-3.37172508989896,-1.559950870064647,-7.391568459461731,-7.609547253011475,-9.986787134963564,0.2706779595648193,0.14289756058408562,0.17851797606402436,0.14059640741963433,0.26731009636743636,2.302585092994046,-0.5648847208722312,2.925631560126054,-0.6952748917666911,1.1328069437267685,-0.6931471805599453,1.1083214971241073,4.163904355191783,-3.2721189714260364,3.829046586315676,3.9709352687061847,1.8797202634195938,-4.530651823676274,-3.37172508989896,-1.559950870064647,-7.391568459461731,-7.609547253011475,-9.986787134963564,0.0,-0.6388017591533778,-0.41624047076313486,-0.6550363458839108,-0.012520379051616813
DS order-1.5 block Gaussian,20,0,24,146.07753046700964,-4402.275080035834,32732.656907917062,6766.617972672258,2.6933457902070614,0.43,1,0.05,0,10.000000000000002,0.5694235698733258,18.66984925707331,-0.006725793961729385,3.1260299321277687,0.5,1.0703195639046112,4.123016200165651,-3.318644266197516,3.7801327612622924,3.9253885134599864,1.8478344779501965,-4.53552290039084,-3.413488675952567,-1.6082772577980604,-7.442552350836093,-7.658688492045459,-9.970518360070084,0.27016884567324906,0.141411726514397,0.17974611872230808,0.14158399034431124,0.2670893187457346,2.302585092994046,-0.5631307107670884,2.9269098834489045,-0.6725793961729385,1.1397638071702594,-0.6931471805599453,1.0703195639046112,4.123016200165651,-3.318644266197516,3.7801327612622924,3.9253885134599864,1.8478344779501965,-4.53552290039084,-3.413488675952567,-1.6082772577980604,-7.442552350836093,-7.658688492045459,-9.970518360070084,0.0,-0.6473714363652473,-0.4075017141667886,-0.6461540055637998,-0.011463988295088256
DS order-1.5 block Gaussian,20,0,25,151.74626777897356,-4388.494838314591,32746.936045788483,1492.9242788768763,3.420284531301405,0.43,1,0.05,0,10.054417968464609,0.5666995031745223,18.61561324569515,-0.00650613030858765,3.140710908363717,0.5,1.0360181357489182,4.086828565678918,-3.3625713849271848,3.7334992868534336,3.8826270143668764,1.819028246664043,-4.538791842718989,-3.452501926216516,-1.654415882508743,-7.491779183932212,-7.7068310426401005,-9.955257335220901,0.2698187910960524,0.14012371278067381,0.18062512298180886,0.14234424150074057,0.26708813164072437,2.308012136762017,-0.5679260925062201,2.9240006504132703,-0.650613030858765,1.1444491782321478,-0.6931471805599453,1.0360181357489182,4.086828565678918,-3.3625713849271848,3.7334992868534336,3.8826270143668764,1.819028246664043,-4.538791842718989,-3.452501926216516,-1.654415882508743,-7.491779183932212,-7.7068310426401005,-9.955257335220901,0.0,-0.6552248944633108,-0.4013268498570557,-0.6395022297892013,-0.010171904604779992
DS order-1.5 block Gaussian,20,0,26,157.44532911898568,-4368.63635288658,33013.611753777586,2135.402055596252,1.0761789173867133,0.45999999999999996,1,0.05,0,10.158460436347914,0.560402092315676,18.497002074817573,-0.006223754471711758,3.141447956463008,0.5,1.0021820422381742,4.051861604881099,-3.4067801305091274,3.6868761495946702,3.841380370184498,1.7969388506242052,-4.538920068303385,-3.492909202476605,-1.7028855635019673,-7.542346412848685,-7.753150700623165,-9.939746475942117,0.26839518119945843,0.13829195155116142,0.18322667857750685,0.14432752925651718,0.2657586594153562,2.318306898812704,-0.5791007309151274,2.9176086689428966,-0.6223754471711758,1.1446838262627155,-0.6931471805599453,1.0021820422381742,4.051861604881099,-3.4067801305091274,3.6868761495946702,3.841380370184498,1.7969388506242052,-4.538920068303385,-3.492909202476605,-1.7028855635019673,-7.542346412848685,-7.753150700623165,-9.939746475942117,0.0,-0.6630934097376562,-0.38173638407328975,-0.620375225611569,-0.009871849624958538
DS order-1.5 block Gaussian,20,0,27,163.1335596810095,-4354.532779017256,33106.306067850404,1595.5486360487403,1.0968984313406753,0.43,1,0.05,0,10.308780043386362,0.5517190547893855,18.298595177121744,-0.005929358871237174,3.137568148558345,0.5,0.973466170355351,4.023719016592466,-3.4503036935310005,3.6405491657128524,3.8014207701837126,1.7794156383683464,-4.531267477753455,-3.531076750079929,-1.7521721003634543,-7.594527632973933,-7.800780354853054,-9.910854285512759,0.26745546835614853,0.13664827080711536,0.18512740014349252,0.14578437312078282,0.26498448757246074,2.332995963519019,-0.5947163209833732,2.9068242906231934,-0.5929358871237174,1.1434480248780585,-0.6931471805599453,0.973466170355351,4.023719016592466,-3.4503036935310005,3.6405491657128524,3.8014207701837126,1.7794156383683464,-4.531267477753455,-3.531076750079929,-1.7521721003634543,-7.594527632973933,-7.800780354853054,-9.910854285512759,0.0,-0.671542820922905,-0.3679088415504633,-0.6068244454540616,-0.009281792232436374
